timestamp,mac,test_uuid,type,direction,interface,host,isp,duration_s,transfered_mbytes,tput_mbps,std_tput_mbps,max_tput_mbps,min_tput_mbps,median_tput_mbps
2024-04-08T11:46:31-04:00,DC-A6-32-1D-A4-E0,b3bf3812-8304-455a-86a9-9a32760ce65c,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5201,unknown,5.000184,17.735104,28.375122195503202,18.876845204788783,54.14957085915155,6.359819563160027,20.826011119652343
2024-05-04T04:57:17-04:00,DC-A6-32-1D-A4-E0,6b06cce5-155f-4316-bc94-11a5f74d4cde,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5209,unknown,5.00018,33.328616,53.323865940826124,29.83485079585379,93.99372852252343,24.12573318503326,37.17494966859438
2024-04-23T07:35:27-04:00,DC-A6-32-1D-A4-E0,9e013b74-df51-4466-9aff-9c2fd69af1b1,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5217,unknown,5.000076,448.447048,717.504370733565,39.59539037468632,757.224565239786,643.0445512007334,728.6337538864105
2024-03-15T17:00:53-04:00,DC-A6-32-1D-A4-E0,fada6e52-2276-4314-b14c-6a200e5f4773,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5214,unknown,5.000138,37.323648,59.716188633193724,25.22940277397257,81.6302487750245,14.95249131320775,75.4242556926541
2024-05-19T22:35:41-04:00,DC-A6-32-1D-A4-E0,482a100e-4bee-4507-8a0b-ae2e00235200,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5219,unknown,5.144292,11.513048,17.904190508625874,4.198048936985056,25.86102812071875,13.753531311757259,22.846770405789343
2024-03-29T04:23:18-04:00,DC-A6-32-1D-A4-E0,a2505cc8-6891-4372-914a-45a54e7e0588,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5212,unknown,5.161697,11.799752,18.288174606142125,4.366499127554598,26.878428172092676,14.5798834514387,22.1176227315075
2023-12-18T07:25:21-05:00,DC-A6-32-1D-A4-E0,unknown,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5208,unknown,10.067543,29.870792,23.736311431696887,4.891725948677217,39.552558337464,21.9879269313769,24.069059929873816
2023-12-25T08:26:33-05:00,DC-A6-32-1D-A4-E0,unknown,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5206,unknown,10.000209,94.874408,75.89794013305121,9.3777460984242,97.97825455451382,63.21286724954728,76.81840002010834
2024-01-24T03:17:37-05:00,DC-A6-32-1D-A4-E0,0b8ff450-e427-4a8c-ba9e-89d39f263b11,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5218,unknown,5.033403,14.931776,23.732295625842003,5.855315112526254,38.794014655261854,23.019322867879364,24.843904
2024-01-12T20:45:07-05:00,DC-A6-32-1D-A4-E0,df8524f3-9698-4e74-9e8d-ab79d33e5ed8,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5220,unknown,5.000133,121.69184,194.70176493305277,75.0538596283947,311.5357849532938,113.256768,201.3536065154043
2024-04-23T14:56:06-04:00,DC-A6-32-1D-A4-E0,8e156848-f6e7-4459-af15-1db5f13cf465,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5213,unknown,5.000096,473.840624,758.130442295508,39.51489882691291,803.1366215230928,703.360775922477,775.3148093818099
2024-03-20T09:40:24-04:00,DC-A6-32-1D-A4-E0,dc78fa86-62d9-41f4-b9ce-73c410c9b6d1,iperf,downlink,wlan0,ns-mn1.cse.nd.edu:5213,unknown,5.000196,32.381624,51.80856750415384,28.39037505549575,85.75978193817811,17.955486821750895,51.872113148857
2024-02-01T15:42:44-05:00,DC-A6-32-1D-A4-E0,055df3ab-934b-42e0-bc32-81d8dea54f88,iperf,uplink,eth0,ns-mn1.cse.nd.edu:5203,unknown,5.038235,14.995488,23.810700374238202,5.345252254155174,37.23482857560017,22.55234367258805,24.8793534446894
2024-04-16T19:09:22-04:00,DC-A6-32-1D-A4-E0,005b0720-94d5-4a85-9ff0-8fd014760933,iperf,uplink,wlan0,ns-mn1.cse.nd.edu:5204,unknown,5.157466,13.163768,20.418970091126145,2.4000752755262584,28.26719879748911,20.95219044239343,23.96675941264995
2024-05-01T15:16:21-04:00,DC-A6-32-1D-A4-E0,51e06e73-b9b3-4c9a-a53a-f5fc3c6cc0ae,iperf,downlink,eth0,ns-mn1.cse.nd.edu:5217,unknown,5.000141,480.499976,768.778282052446,42.860822148041514,798.484413788749,683.6023787706868,785.998189300569
